name,city,state,cert,id_number,end_date,
PALM BANK  THE,TAMPA,FL,57456,3167883,2012-03-31 00:00:00
STEELE STREET STATE BANK,DENVER,CO,57575,3168563,2014-12-31 00:00:00
COUNTY COMMERCE BANK,VENTURA,CA,57423,3170276,2015-12-31 00:00:00
HOMESTEAD BANK,SUWANEE,GA,57346,3172038,2009-06-30 00:00:00
AMERICAN PREMIER BANK,ARCADIA,CA,57198,3175619,2010-12-31 00:00:00
FLORIDIAN COMMUNITY BANK  INC.,DAVIE,FL,57382,3176812,2017-12-31 00:00:00
RIVERGREEN BANK,KENNEBUNK,ME,57467,3177127,2008-06-30 00:00:00
WINCHESTER BANK  THE,WINCHESTER,KY,57424,3177378,2015-12-31 00:00:00
FIRST SOURCE BANK,GERMANTOWN,TN,57552,3177426,2021-09-30 00:00:00
TORREY PINES BANK,SAN DIEGO,CA,57577,3179082,2013-09-30 00:00:00
AFFINITY BANK OF PENNSYLVANIA,WYOMISSING,PA,57478,3179729,2012-12-31 00:00:00
AMERICAN TRUST BANK,ROSWELL,GA,57432,3179831,2010-12-31 00:00:00
MELLON TRUST OF DELAWARE  NATIONAL ASSOCIATION,GREENVILLE,DE,57618,3180752,2007-12-31 00:00:00
GMAC COMMERCIAL MORTGAGE BANK,MIDVALE,UT,57529,3181197,2013-09-30 00:00:00
VENTURA COUNTY BUSINESS BANK,OXNARD,CA,57441,3182082,2011-06-30 00:00:00
COMMUNITY NATIONAL BANK OF THE LAKEWAY AREA,MORRISTOWN,TN,57445,3183584,2014-06-30 00:00:00
MORGAN STANLEY TRUST NATIONAL ASSOCIATION,WILMINGTON,DE,57628,3184460,2011-06-30 00:00:00
TIDELANDS BANK,MOUNT PLEASANT,SC,57594,3185485,2016-06-30 00:00:00
WILLAMETTE COMMUNITY BANK,ALBANY,OR,57513,3187395,2020-12-31 00:00:00
ARIZONA BANK & TRUST,MESA,AZ,57620,3187612,2022-09-30 00:00:00
INTEGRITY BANK,CAMP HILL,PA,57557,3188646,2015-03-31 00:00:00
FOX RIVER STATE BANK,BURLINGTON,WI,57504,3188712,2019-03-31 00:00:00
FIRST BANK OF CHARLESTON  INC.,CHARLESTON,WV,57514,3189634,2018-09-30 00:00:00
WESTERN NATIONAL TRUST COMPANY,LOS ANGELES,CA,57638,3192960,2015-09-30 00:00:00
EXPRESS BANK OF TEXAS  THE,ROUND ROCK,TX,57532,3193501,2005-12-31 00:00:00
MILLENNIUM STATE BANK OF TEXAS,DALLAS,TX,57667,3194179,2009-06-30 00:00:00
SEACOAST COMMERCE BANK,CHULA VISTA,CA,57428,3194638,2020-09-30 00:00:00
BANK OF ESCONDIDO,ESCONDIDO,CA,57590,3195037,2011-06-30 00:00:00
FIRST ADVANTAGE BANK,COON RAPIDS,MN,57596,3195064,2016-09-30 00:00:00
MARCO COMMUNITY BANK,MARCO ISLAND,FL,57586,3195653,2009-12-31 00:00:00
FIRSTIER BANK,LOUISVILLE,CO,57646,3195895,2010-12-31 00:00:00
LIBERTY FIRST BANK,LIBERTY,MO,57651,3198980,2013-03-31 00:00:00
GULF COAST COMMUNITY BANK,PENSACOLA,FL,57564,3200034,2016-12-31 00:00:00
OLD HARBOR BANK,CLEARWATER,FL,57537,3201527,2011-09-30 00:00:00
NEW CITY BANK,CHICAGO,IL,57597,3201853,2011-12-31 00:00:00
FIDELITY BANK,WICHITA FALLS,TX,57621,3202962,2019-06-30 00:00:00
LONGLEAF COMMUNITY BANK,ROCKINGHAM,NC,57544,3203174,2008-03-31 00:00:00
1ST EQUITY BANK NORTHWEST,BUFFALO GROVE,IL,57611,3203996,2020-03-31 00:00:00
CAPITAL PACIFIC BANK,PORTLAND,OR,57562,3204993,2014-12-31 00:00:00
LIBERTY BELL BANK,CHERRY HILL,NJ,57524,3205253,2017-12-31 00:00:00
COLONIAL VIRGINIA BANK,GLOUCESTER,VA,57630,3205909,2014-06-30 00:00:00
CALIFORNIA COMMUNITY BANK,ESCONDIDO,CA,57533,3206399,2012-09-30 00:00:00
GENERAL MOTORS TRUST BANK  NATIONAL ASSOCIATION,NEW YORK,NY,57692,3206465,2011-06-30 00:00:00
JLB SERVICE BANK,NEW CASTLE,DE,57306,3207444,2006-09-30 00:00:00
SIGNATURE BANK,MINNETONKA,MN,57631,3207921,2017-12-31 00:00:00
OGLETHORPE BANK,BRUNSWICK,GA,57440,3208441,2010-12-31 00:00:00
FIDELITY & TRUST BANK,BETHESDA,MD,57519,3211768,2008-06-30 00:00:00
LEGACY BANK  NATIONAL ASSOCIATION,CAMPBELL,CA,57536,3214077,2006-12-31 00:00:00
FIRST BARTLESVILLE BANK,BARTLESVILLE,OK,57616,3216295,2006-09-30 00:00:00
PARTNERS BANK OF TEXAS,HUMBLE,TX,57661,3217117,2006-12-31 00:00:00
DIABLO VALLEY BANK,DANVILLE,CA,57551,3217519,2007-03-31 00:00:00
FIRST NATIONAL WEALTH MANAGEMENT COMPANY,NAPLES,FL,57790,3218123,2004-12-31 00:00:00
MIDTOWN BANK & TRUST COMPANY,ATLANTA,GA,57580,3219175,2014-09-30 00:00:00
SAN DIEGO TRUST BANK,SAN DIEGO,CA,57608,3219214,2013-03-31 00:00:00
1ST GEORGIA BANKING COMPANY,FRANKLIN,GA,57647,3219335,2011-03-31 00:00:00
DALLAS CITY BANK,DALLAS,TX,57650,3220500,2014-12-31 00:00:00
MOUNTAIN HERITAGE BANK,CLAYTON,GA,57593,3220818,2011-03-31 00:00:00
WELLS FARGO ALASKA TRUST COMPANY  NATIONAL ASSOCIATION,ANCHORAGE,AK,57755,3223695,2010-09-30 00:00:00
CACTUS COMMERCE BANK  AN ARIZONA BANKING CORPORATION,GLENDALE,AZ,57645,3223800,2009-06-30 00:00:00
FIRST PRIORITY BANK,BRADENTON,FL,57523,3225411,2008-06-30 00:00:00
COMMERCE NATIONAL BANK,FULLERTON,CA,57566,3227442,2013-09-30 00:00:00
STATE STREET BANK AND TRUST COMPANY OF NEW ENGLAND  NATIONAL ASSOCIATION,HARTFORD,CT,57758,3229811,2005-09-30 00:00:00
RFC BANKING COMPANY,FINDLAY,OH,5966,3194142,2003-06-30 00:00:00
EXPRESS CHINATRUST BANK RETAINED CHARTER,ALVIN,TX,0,3173790,2003-03-31 00:00:00
STERLING BANK,LANTANA,FL,32536,147174,2010-06-30 00:00:00
GORDON BANK  THE,GORDON,GA,33904,219138,2010-09-30 00:00:00
ESB BANK,ELLWOOD CITY,PA,27708,224178,2014-12-31 00:00:00
BEDFORD FEDERAL SAVINGS BANK  NATIONAL ASSOCIATION,BEDFORD,VA,29550,449878,2006-03-31 00:00:00
STATEWIDE BANK,TERRYTOWN,LA,29561,574471,2009-12-31 00:00:00
MIDWESTONE BANK,BURLINGTON,IA,28495,598374,2005-12-31 00:00:00
PRUDENTIAL SAVINGS BANK,PHILADELPHIA,PA,30011,641775,2022-09-30 00:00:00
BRAMBLE SAVINGS BANK,MILFORD,OH,27808,666273,2010-06-30 00:00:00
LABE BANK,CHICAGO,IL,27935,686271,2011-06-30 00:00:00
HOME BANK  THE,DUCKTOWN,TN,10303,828633,2006-09-30 00:00:00
LINCOLN PARK SAVINGS BANK,LINCOLN PARK,NJ,28963,930871,2022-06-30 00:00:00
CENTRAL VALLEY BANK,OTTUMWA,IA,33921,2218425,2005-12-31 00:00:00
FIRST SECURITY TRUST BANK  INC,FLORENCE,KY,34863,2817323,2014-03-31 00:00:00
FREEDOM BANK OF GEORGIA,COMMERCE,GA,57558,3158005,2008-12-31 00:00:00
AMERICAN SECURITY BANK & TRUST COMPANY,HENDERSONVILLE,TN,57636,3178825,2012-06-30 00:00:00
GATEWAY BANK OF PENNSYLVANIA,MCMURRAY,PA,57615,3184693,2012-12-31 00:00:00
NEW CENTURY BANK OF FAYETTEVILLE,FAYETTEVILLE,NC,57609,3193462,2007-12-31 00:00:00
BANK OF VIRGINIA,MIDLOTHIAN,VA,57627,3198421,2016-06-30 00:00:00
MIDSOUTH BANK,MURFREESBORO,TN,57659,3208049,2014-06-30 00:00:00
TEXSTAR NATIONAL BANK,UNIVERSAL CITY,TX,57704,3211937,2022-09-30 00:00:00
MAIN STREET BANK,NORTHVILLE,MI,57654,3222175,2008-06-30 00:00:00
SYNOVUS BANK OF JACKSONVILLE,JACKSONVILLE,FL,57725,3223444,2010-03-31 00:00:00
FIRST NATIONAL BANK OF FORSYTH COUNTY,CUMMING,GA,57680,3226856,2007-09-30 00:00:00
FIVE STAR BANK NATOMAS,SACRAMENTO,CA,57642,3229866,2004-12-31 00:00:00
CENTERSTATE BANK MID FLORIDA,LEESBURG,FL,57334,3230732,2007-09-30 00:00:00
CORTEZ COMMUNITY BANK,BROOKSVILLE,FL,57625,3233407,2011-03-31 00:00:00
PINEHURST BANK,SAINT PAUL,MN,57735,3234598,2010-03-31 00:00:00
AMERICAN TRUST BANK OF EAST TENNESSEE,LENOIR CITY,TN,57689,3235689,2016-09-30 00:00:00
NEW HORIZONS BANK,EAST ELLIJAY,GA,57705,3236396,2011-03-31 00:00:00
BANK OF LOUISA  NA,LOUISA,VA,57770,3237825,2007-03-31 00:00:00
CYGNET PRIVATE BANK,PONTE VEDRA BEACH,FL,57653,3239249,2008-12-31 00:00:00
AMERICAN ENTERPRISE BANK OF FLORIDA,JACKSONVILLE,FL,57709,3242575,2015-12-31 00:00:00
1ST CENTURY BANK  NATIONAL ASSOCIATION,LOS ANGELES,CA,57657,3247598,2016-06-30 00:00:00
HANCOCK BANK OF FLORIDA,TALLAHASSEE,FL,57819,3249770,2009-12-31 00:00:00
NORTHWEST BANK & TRUST,ACWORTH,GA,57658,3250114,2010-06-30 00:00:00
CONNECTICUT BANK & TRUST COMPANY  THE,HARTFORD,CT,57690,3251081,2012-03-31 00:00:00
BEACH BUSINESS BANK,MANHATTAN BEACH,CA,57678,3252510,2013-09-30 00:00:00
WASHINGTONFIRST BANK,WASHINGTON,DC,57696,3253571,2017-12-31 00:00:00
COMMUNITY BANK OF CAPE CORAL,CAPE CORAL,FL,57796,3254185,2009-03-31 00:00:00
BRAZOS VALLEY BANK  NATIONAL ASSOCIATION,COLLEGE STATION,TX,57693,3255098,2012-03-31 00:00:00
TOWNE BANK OF ARIZONA,MESA,AZ,57697,3257047,2010-03-31 00:00:00
CENTURY BANK,EUGENE,OR,57720,3258286,2012-12-31 00:00:00
COMMUNITY BANK  AUSTIN,AUSTIN,MN,57801,3259171,2012-06-30 00:00:00
MOUNTAIN 1ST BANK & TRUST COMPANY,HENDERSONVILLE,NC,57763,3261549,2013-12-31 00:00:00
FIRST COMMUNITY BANK OF JOLIET,JOLIET,IL,57681,3263833,2012-12-31 00:00:00
PENNROCK FINANICAL ADVISORS  NATIONAL ASSOCIATION,BLUE BALL,PA,57839,3263936,2005-09-30 00:00:00
SIGNATURE BANK,WINDSOR,CO,57835,3264782,2011-06-30 00:00:00
MOUNTAIN VALLEY COMMUNITY BANK,CLEVELAND,GA,57711,3265257,2017-06-30 00:00:00
FLINT RIVER NATIONAL BANK,CAMILLA,GA,57786,3266487,2014-03-31 00:00:00
COMMERCEBANK TRUST COMPANY  NATIONAL ASSOCIATION,CORAL GABLES,FL,57852,3266825,2021-03-31 00:00:00
RIVER CITY BANK,MECHANICSVILLE,VA,57743,3267185,2008-09-30 00:00:00
POINT LOMA COMMUNITY BANK,SAN DIEGO,CA,57808,3267934,2009-12-31 00:00:00
SOVEREIGN BANK  NATIONAL ASSOCIATION,IRVING,TX,57787,3269590,2017-06-30 00:00:00
LONE SUMMIT BANK,LEES SUMMIT,MO,57842,3269844,2012-09-30 00:00:00
EMERALD BANK,DUBLIN,OH,57550,3269974,2013-12-31 00:00:00
FIRST AMERICA BANK,BRADENTON,FL,57722,3271007,2015-03-31 00:00:00
BRICKWELL COMMUNITY BANK,WOODBURY,MN,57736,3273823,2009-06-30 00:00:00
POST OAK BANK  NATIONAL ASSOCIATION,HOUSTON,TX,57729,3274772,2018-09-30 00:00:00
CAROLINA COMMERCE BANK,GASTONIA,NC,57717,3275283,2009-09-30 00:00:00
RED MOUNTAIN BANK  N.A.,HOOVER,AL,57764,3275939,2019-03-31 00:00:00
GREAT FLORIDA BANK,MIAMI,FL,57719,3277876,2013-12-31 00:00:00
PENN LIBERTY BANK,WAYNE,PA,57844,3277988,2016-06-30 00:00:00
GOLDMAN SACHS BANK USA,SALT LAKE CITY,UT,57485,3278305,2008-09-30 00:00:00
ALABAMA BANKER'S BANK,BIRMINGHAM,AL,57840,3278387,2010-12-31 00:00:00
HARVEST BANK OF MARYLAND,ROCKVILLE,MD,57766,3278547,2012-03-31 00:00:00
FIRST COWETA BANK,NEWNAN,GA,57702,3279450,2009-06-30 00:00:00
INTEGRITY BANK,JUPITER,FL,57604,3279469,2009-06-30 00:00:00
NORTH TEXAS BANK  NATIONAL ASSOCIATION,DECATUR,TX,57817,3280335,2014-12-31 00:00:00
SELECT BANK & TRUST COMPANY,GREENVILLE,NC,57783,3281293,2014-06-30 00:00:00
HOWARD BANK,ELLICOTT CITY,MD,57776,3282852,2021-12-31 00:00:00
MOTHER LODE BANK,SONORA,CA,57637,3283372,2015-09-30 00:00:00
INDIANA BUSINESS BANK,INDIANAPOLIS,IN,57713,3283765,2016-09-30 00:00:00
MARYLAND FINANCIAL BANK,TOWSON,MD,57821,3284100,2019-03-31 00:00:00
YOUR BANK,PONCHATOULA,LA,57812,3284427,2007-09-30 00:00:00
PINNACLE BANK,BENTONVILLE,AR,11256,3284780,2017-03-31 00:00:00
BANK OF FLORIDA - TAMPA BAY,TAMPA,FL,57814,3287325,2010-03-31 00:00:00
BUCKS COUNTY BANK,DOYLESTOWN,PA,57804,3287503,2017-06-30 00:00:00
TOWN CENTER BANK,COPPELL,TX,57826,3288265,2010-06-30 00:00:00
HIGHLAND COMMERCIAL BANK,MARIETTA,GA,57732,3290231,2015-06-30 00:00:00
HAMILTON STATE BANK,BRASELTON,GA,57810,3294583,2018-03-31 00:00:00
INDEPENDENCE BANK,NEWPORT BEACH,CA,57688,3295320,2014-12-31 00:00:00
TARGET BANK,SALT LAKE CITY,UT,57769,3296149,2015-06-30 00:00:00
TIFTON BANKING COMPANY,TIFTON,GA,57831,3298769,2010-09-30 00:00:00
TRISTONE COMMUNITY BANK,WINSTON-SALEM,NC,57854,3299793,2009-06-30 00:00:00
PATRIOT BANK,TRINITY,FL,57789,3301641,2017-06-30 00:00:00
BANK OF SANTA CLARITA,SANTA CLARITA,CA,57816,3302312,2021-09-30 00:00:00
CITIZENS COMMUNITY BANK,RIDGEWOOD,NJ,57563,3302451,2009-03-31 00:00:00
AMERICANFIRST BANK,CLERMONT,FL,57724,3307371,2010-03-31 00:00:00
THURSTON FIRST BANK,OLYMPIA,WA,57862,3308145,2016-09-30 00:00:00
BANK OF OSWEGO  THE,LAKE OSWEGO,OR,57877,3308314,2016-06-30 00:00:00
FRANKLIN COUNTY UNITED BANK,DECHERD,TN,57851,3308471,2016-06-30 00:00:00
PRIME BANK,MELBOURNE,FL,57832,3309768,2010-03-31 00:00:00
CHARTER OAK BANK,NAPA,CA,57855,3311145,2010-12-31 00:00:00
AMERICAN UNITED BANK,LAWRENCEVILLE,GA,57794,3311181,2009-09-30 00:00:00
FIRST BANK OF BEVERLY HILLS,CALABASAS,CA,32069,402172,2009-03-31 00:00:00
FIRST BANK AND TRUST OF MISSISSIPPI,WINONA,MS,31867,656274,2008-09-30 00:00:00
STERLING SAVINGS BANK,SPOKANE,WA,32158,741871,2014-03-31 00:00:00
HERITAGEBANK OF THE SOUTH,ALBANY,GA,50028,764982,2015-06-30 00:00:00
OLYMPIC SAVINGS SSB,REFUGIO,TX,31123,765774,2007-03-31 00:00:00
NATIONAL PENN INVESTORS TRUST COMPANY,WYOMISSING,PA,33915,2216663,2015-06-30 00:00:00
PREMIER BANK  INC.,SHEPHERDSTOWN,WV,57765,3227871,2007-06-30 00:00:00
FIRST MADISON BANK & TRUST,COLBERT,GA,57898,3282021,2019-03-31 00:00:00
NATIONAL BANK  THE,EDINA,MN,57918,3288041,2005-12-31 00:00:00
LAKE NATIONAL BANK,MENTOR,OH,57879,3288742,2016-06-30 00:00:00
COHUTTA BANKING COMPANY OF TENNESSEE,CHATTANOOGA,TN,57913,3290745,2008-06-30 00:00:00
DELAWARE STERLING BANK & TRUST COMPANY,CHRISTIANA,DE,57896,3293700,2008-06-30 00:00:00
HOMETOWN COMMUNITY BANK,BRASELTON,GA,57928,3293746,2012-09-30 00:00:00
RBS NATIONAL BANK,BRIDGEPORT,CT,57858,3295928,2007-06-30 00:00:00
COMMUNITYSOUTH BANK AND TRUST,EASLEY,SC,57868,3299159,2010-12-31 00:00:00
PALMETTO HERITAGE BANK & TRUST,PAWLEYS ISLAND,SC,57880,3299168,2018-09-30 00:00:00
NEWDOMINION BANK,CHARLOTTE,NC,57888,3299814,2018-06-30 00:00:00
BANK OF MICHIGAN,FARMINGTON HILLS,MI,57861,3301865,2015-12-31 00:00:00
LEGACY BANK,SCOTTSDALE,AZ,57820,3303476,2010-12-31 00:00:00
ROCKFORD BANK AND TRUST COMPANY,ROCKFORD,IL,57927,3303917,2019-09-30 00:00:00
GEORGIA TRUST BANK,BUFORD,GA,57847,3306299,2012-06-30 00:00:00
WESTERN NATIONAL BANK,PHOENIX,AZ,57917,3307410,2011-09-30 00:00:00
FIRST HERITAGE BANK  NATIONAL ASSOCIATION,NEWPORT BEACH,CA,57961,3311789,2008-06-30 00:00:00
VISIONBANK,TOPEKA,KS,58000,3312124,2022-03-31 00:00:00
RECONTRUST COMPANY  NATIONAL ASSOCIATION,THOUSAND OAKS,CA,58026,3313943,2019-12-31 00:00:00
FAMILY MERCHANTS BANK,CEDAR RAPIDS,IA,58028,3322347,2008-12-31 00:00:00
METROPACIFIC BANK,IRVINE,CA,57893,3322561,2009-03-31 00:00:00
INDEPENDENCE NATIONAL BANK,GREENVILLE,SC,57951,3324994,2017-12-31 00:00:00
BANK OF HOUSTON,HOUSTON,TX,57965,3327164,2014-03-31 00:00:00
CIVIC BANK & TRUST,NASHVILLE,TN,58040,3328376,2018-03-31 00:00:00
LIBERTY BANK,CLEARWATER,FL,57912,3329663,2008-09-30 00:00:00
BANK OF GEORGETOWN,WASHINGTON,DC,57941,3329702,2016-03-31 00:00:00
BANK OF BELLEVUE,BELLEVUE,WA,58002,3333594,2009-12-31 00:00:00
ALARION BANK,OCALA,FL,57845,3333848,2014-06-30 00:00:00
BANK OF AUBURN HILLS,AUBURN HILLS,MI,57984,3335598,2009-12-31 00:00:00
MONUMENT BANK,BETHESDA,MD,57942,3336607,2016-09-30 00:00:00
OJAI COMMUNITY BANK,OJAI,CA,57850,3338357,2017-09-30 00:00:00
ROSE ROCK BANK,OKLAHOMA CITY,OK,58058,3338656,2007-09-30 00:00:00
NATURE COAST BANK,CRYSTAL RIVER,FL,57773,3338704,2016-12-31 00:00:00
PACIFIC COAST NATIONAL BANK,SAN CLEMENTE,CA,57914,3338843,2009-09-30 00:00:00
STONEGATE BANK,FORT LAUDERDALE,FL,57934,3339046,2017-06-30 00:00:00
EDGEBROOK BANK,CHICAGO,IL,57772,3339925,2015-03-31 00:00:00
SUMNER BANK & TRUST,GALLATIN,TN,57954,3343146,2023-09-30 00:00:00
INDEPENDENT BANK OF AUSTIN  SSB,LAKEWAY,TX,58014,3344536,2012-03-31 00:00:00
BANK OF AMERICA RHODE ISLAND  NATIONAL ASSOCIATION,PROVIDENCE,RI,58032,3344611,2013-03-31 00:00:00
FREEDOM BANK OF AMERICA,SAINT PETERSBURG,FL,57945,3345065,2020-06-30 00:00:00
COMMUNITY NATIONAL BANK,GREAT NECK,NY,57828,3345168,2015-03-31 00:00:00
SQUARE 1 BANK,DURHAM,NC,58021,3345449,2015-09-30 00:00:00
PUGET SOUND BANK,BELLEVUE,WA,57955,3345944,2017-12-31 00:00:00
AMERICAN SOUTHERN BANK,ROSWELL,GA,57943,3346286,2009-03-31 00:00:00
CNLBANK  FIRST COAST,JACKSONVILLE,FL,58045,3346295,2009-03-31 00:00:00
COMMUNITY FIRST BANK - CHICAGO,CHICAGO,IL,57948,3348057,2010-12-31 00:00:00
ATLANTIC TRUST  NATIONAL ASSOCIATION,CHICAGO,IL,58118,3349072,2007-09-30 00:00:00
SYMPHONY BANK,INDIANAPOLIS,IN,57932,3349429,2008-12-31 00:00:00
RELIANZBANK,WICHITA,KS,58122,3349643,2015-06-30 00:00:00
FOUNDERS COMMUNITY BANK,SAN LUIS OBISPO,CA,57924,3350546,2016-12-31 00:00:00
COMMUNITY BANK OF ROCKMART,ROCKMART,GA,57860,3350779,2011-09-30 00:00:00
NSTAR COMMUNITY BANK,BINGHAM FARMS,MI,57878,3351440,2020-12-31 00:00:00
FIRST VIETNAMESE AMERICAN BANK,WESTMINSTER,CA,57885,3351598,2010-09-30 00:00:00
FREEDOM BANK,BRADENTON,FL,57930,3352577,2008-09-30 00:00:00
CALIFORNIA UNITED BANK,ENCINO,CA,57904,3353172,2017-09-30 00:00:00
SOUTHERN BANK & TRUST,CLARKESVILLE,GA,58143,3353266,2020-03-31 00:00:00
NEW YORK MUNICIPAL BANK,FLUSHING,NY,58059,3354487,2006-09-30 00:00:00
FIRST STATE BANK,HOLBROOK,NE,58217,3354704,2008-12-31 00:00:00
FIRST PRIORITY BANK,MALVERN,PA,58092,3355587,2018-06-30 00:00:00
DESERT COMMERCIAL BANK,PALM DESERT,CA,57976,3357705,2012-06-30 00:00:00
SOUTH BANK OF FLORIDA,ORLANDO,FL,57960,3357871,2014-03-31 00:00:00
EASTSIDE COMMERCIAL BANK,CONYERS,GA,58125,3357899,2014-06-30 00:00:00
HOMETOWN BANK,ROANOKE,VA,58163,3357910,2019-03-31 00:00:00
AMERICAN TRUST BANK,KIRKSVILLE,MO,58076,3357947,2023-09-30 00:00:00
AZTECAMERICA BANK,BERWYN,IL,57866,3358252,2014-03-31 00:00:00
SECURITY BANK OF CALIFORNIA,RIVERSIDE,CA,57964,3358289,2015-12-31 00:00:00
FOUNDATIONS BANK,PEWAUKEE,WI,57972,3359062,2015-12-31 00:00:00
EMIGRANT SAVINGS BANK - LONG ISLAND,WESTBURY,NY,58167,3363920,2012-09-30 00:00:00
EMIGRANT SAVINGS BANK - BROOKLYN/QUEENS,BROOKLYN,NY,58169,3363939,2012-09-30 00:00:00
EMIGRANT SAVINGS BANK - MANHATTAN,NEW YORK,NY,58168,3363957,2012-09-30 00:00:00
EMIGRANT SAVINGS BANK - BRONX/WESTCHESTER,BRONX,NY,58170,3363966,2012-09-30 00:00:00
BISCAYNE BANK,COCONUT GROVE,FL,57973,3363975,2019-03-31 00:00:00
COMMERCE STATE BANK,WEST BEND,WI,58020,3366239,2022-09-30 00:00:00
TEXAS COUNTRY BANK,LAKEWAY,TX,58083,3366453,2010-12-31 00:00:00
PAN PACIFIC BANK,FREMONT,CA,57989,3367067,2015-09-30 00:00:00
BANK OF SANTA BARBARA,SANTA BARBARA,CA,58098,3367964,2015-12-31 00:00:00
NORTHWEST BANK,LAKE OSWEGO,OR,58047,3368831,2012-06-30 00:00:00
COOPER STATE BANK,COLUMBUS,OH,58041,3368989,2015-03-31 00:00:00
BENCHMARK BANK,GAHANNA,OH,57949,3369007,2017-06-30 00:00:00
FIRST SOUTHERN BANK,BATESVILLE,AR,58052,3369940,2010-09-30 00:00:00
INDUS AMERICAN BANK,ISELIN,NJ,57983,3369959,2018-03-31 00:00:00
ALLEGIANCE DIRECT BANK,CEDAR CITY,UT,57962,3370366,2010-09-30 00:00:00
NORTHSIDE BANK,ADAIRSVILLE,GA,57994,3370384,2019-06-30 00:00:00
ALL AMERICAN BANK,DES PLAINES,IL,57759,3373947,2011-09-30 00:00:00
COMMERCE BANK OF OREGON  THE,PORTLAND,OR,58223,3374186,2015-03-31 00:00:00
VIRGINIA HERITAGE BANK,FAIRFAX,VA,58174,3374298,2014-09-30 00:00:00
FIRST CHOICE BANK,CERRITOS,CA,57966,3374878,2021-06-30 00:00:00
UMB BANK ARIZONA  NATIONAL ASSOCIATION,PHOENIX,AZ,58155,3375080,2012-09-30 00:00:00
NOBLE COMMUNITY BANK,SPARTA,NJ,57837,3376144,2008-09-30 00:00:00
LEHMAN BROTHERS COMMERCIAL BANK,SALT LAKE CITY,UT,58009,3376461,2011-09-30 00:00:00
LINCOLNWAY COMMUNITY BANK,NEW LENOX,IL,57971,3376733,2022-12-31 00:00:00
GREYSTONE BANK,RALEIGH,NC,58094,3377084,2011-09-30 00:00:00
HOT SPRINGS BANK AND TRUST COMPANY,HOT SPRINGS,AR,3855,3377954,2013-09-30 00:00:00
OMNI BANK OF BATON ROUGE,BATON ROUGE,LA,58202,3379293,2008-03-31 00:00:00
SOUTHSHORE COMMUNITY BANK,APOLLO BEACH,FL,58056,3379426,2011-06-30 00:00:00
GRAYSTONE BANK,LANCASTER,PA,58166,3379471,2011-12-31 00:00:00
COMMERCE BANK OF SOUTHWEST FLORIDA,FORT MYERS,FL,58016,3379819,2009-09-30 00:00:00
DEPARTMENT STORES NATIONAL BANK,SIOUX FALLS,SD,58180,3382547,2022-06-30 00:00:00
LIBERTYPOINTE BANK,NEW YORK,NY,58071,3382921,2009-12-31 00:00:00
INTEGRITY FIRST BANK,WAUSAU,WI,58091,3382967,2017-03-31 00:00:00
TRI-VALLEY BANK,SAN RAMON,CA,58004,3383076,2018-03-31 00:00:00
VIRGINIA COMPANY BANK,NEWPORT NEWS,VA,58147,3383366,2014-09-30 00:00:00
PINNACLE BANK,SCOTTSDALE,AZ,58186,3383599,2019-09-30 00:00:00
PROVIDENCE BANK,WINTER HAVEN,FL,58043,3383982,2009-03-31 00:00:00
STATE BANK AND TRUST COMPANY,PINEHURST,GA,57870,3384318,2018-12-31 00:00:00
FORTUNEBANK,ARNOLD,MO,58107,3384372,2021-12-31 00:00:00
BERKSHIRE MUNICIPAL BANK,ALBANY,NY,58097,3384466,2014-06-30 00:00:00
CORONADO FIRST BANK,CORONADO,CA,58019,3384934,2011-09-30 00:00:00
MAGNET BANK,SALT LAKE CITY,UT,58001,3385285,2008-09-30 00:00:00
TOWN NORTH BANK NEVADA  NATIONAL ASSOCIATION,LAS VEGAS,NV,57969,3385324,2011-12-31 00:00:00
BANK OF RIVER OAKS  THE,HOUSTON,TX,58142,3386554,2018-06-30 00:00:00
HIGHLANDS STATE BANK,VERNON,NJ,58048,3386590,2018-12-31 00:00:00
SUMMIT BANK OF KANSAS CITY,LEES SUMMIT,MO,1627,3386983,2019-06-30 00:00:00
PRIVATE BANK OF CALIFORNIA  THE,LOS ANGELES,CA,58099,3388080,2013-06-30 00:00:00
GEORGIA HERITAGE BANK,DALLAS,GA,58005,3388419,2018-06-30 00:00:00
USA BANK,PORTCHESTER,NY,58072,3389434,2010-06-30 00:00:00
FIRST CAPITAL BANK,MARIANNA,FL,58034,3389582,2013-03-31 00:00:00
VALLEY GREEN BANK,PHILADELPHIA,PA,58084,3391606,2014-12-31 00:00:00
COMMUNITY BUSINESS BANK,WEST SACRAMENTO,CA,58159,3392292,2018-03-31 00:00:00
GULFSOUTH PRIVATE BANK,DESTIN,FL,58073,3392872,2012-09-30 00:00:00
BANK OF TULLAHOMA  THE,TULLAHOMA,TN,58105,3393806,2018-03-31 00:00:00
FLORIDA BANK OF COMMERCE,ORLANDO,FL,58081,3396375,2016-09-30 00:00:00
CITIGROUP TRUST - DELAWARE  NATIONAL ASSOCIATION,WILMINGTON,DE,58335,3398306,2013-03-31 00:00:00
PLAZA BANK,IRVINE,CA,58100,3400928,2017-09-30 00:00:00
RIGGS NATIONAL TRUST COMPANY,MCLEAN,VA,58102,3342626,2005-03-31 00:00:00
LINCOLN BANK,PLAINFIELD,IN,28617,491774,2009-03-31 00:00:00
